"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1905897","GO:1905897","regulation of response to endoplasmic reticulum stress","3/48","92/18866",0.00165603325680443,0.0196625792692178,0.0138274995815476,"HSPA1A/PPP1R15A/DDIT3",3
"GO:0017038","GO:0017038","protein import","4/48","200/18866",0.00165615073363189,0.0196625792692178,0.0138274995815476,"HSP90AA1/BAG3/HSPD1/HSP90AB1",4
"GO:0036003","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","2/48","24/18866",0.00168808117063418,0.0196625792692178,0.0138274995815476,"ATF3/DDIT3",2
"GO:0090169","GO:0090169","regulation of spindle assembly","2/48","24/18866",0.00168808117063418,0.0196625792692178,0.0138274995815476,"HSPA1A/HSPA1B",2
"GO:1900118","GO:1900118","negative regulation of execution phase of apoptosis","2/48","24/18866",0.00168808117063418,0.0196625792692178,0.0138274995815476,"MTRNR2L8/MTRNR2L12",2
"GO:0032677","GO:0032677","regulation of interleukin-8 production","3/48","93/18866",0.00170819444432535,0.0197341535241098,0.0138778334144602,"HSPA1A/HSPA1B/DDIT3",3
"GO:0043405","GO:0043405","regulation of MAP kinase activity","5/48","342/18866",0.00171808833583544,0.0197341535241098,0.0138778334144602,"UBB/RGS2/GADD45A/GADD45B/DNAJA1",5
"GO:0071902","GO:0071902","positive regulation of protein serine/threonine kinase activity","5/48","345/18866",0.0017850736269681,0.0203621502000362,0.0143194653923757,"RGCC/UBB/HSP90AB1/GADD45A/GADD45B",5
"GO:0048545","GO:0048545","response to steroid hormone","5/48","346/18866",0.00180782333226303,0.0204804095312538,0.014402630008296,"ADM/HSPD1/NR1D1/FKBP4/SST",5
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","3/48","98/18866",0.00198442282271742,0.0223281316243171,0.0157020209029914,"HSPA1A/HSPB1/DNAJA1",3
"GO:0006626","GO:0006626","protein targeting to mitochondrion","3/48","99/18866",0.00204280248115062,0.0226764785491485,0.015946992170056,"HSP90AA1/BAG3/HSPD1",3
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway","3/48","99/18866",0.00204280248115062,0.0226764785491485,0.015946992170056,"HSPA1A/HSPA1B/NR1D1",3
"GO:0007254","GO:0007254","JNK cascade","4/48","213/18866",0.00208371576934634,0.022976439216659,0.0161579363166857,"UBB/GADD45A/GADD45B/DNAJA1",4
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","4/48","214/18866",0.00211947487259631,0.0230786471405435,0.0162298129512509,"HSPD1/CPEB4/HSP90AB1/DDIT3",4
"GO:0062197","GO:0062197","cellular response to chemical stress","5/48","360/18866",0.00214919558399276,0.0230786471405435,0.0162298129512509,"HSPA1A/HSPA1B/HSPB1/DNAJA1/DDIT3",5
"GO:0070997","GO:0070997","neuron death","5/48","360/18866",0.00214919558399276,0.0230786471405435,0.0162298129512509,"HSPD1/UBB/CPEB4/HSP90AB1/DDIT3",5
"GO:0032637","GO:0032637","interleukin-8 production","3/48","101/18866",0.00216275109237258,0.0230786471405435,0.0162298129512509,"HSPA1A/HSPA1B/DDIT3",3
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","3/48","101/18866",0.00216275109237258,0.0230786471405435,0.0162298129512509,"HSPA1A/HSPA1B/INHBA",3
"GO:2000060","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","3/48","102/18866",0.00222433356285648,0.0235836391856706,0.0165849432318246,"HSPA1A/HSPA1B/ZFAND2A",3
"GO:0036294","GO:0036294","cellular response to decreased oxygen levels","4/48","218/18866",0.00226676570180784,0.023880448858536,0.0167936714750094,"RGCC/UBB/CPEB4/HILPDA",4
"GO:0010631","GO:0010631","epithelial cell migration","5/48","365/18866",0.00228184684573367,0.0238871815369841,0.016798406159465,"HSPB1/RGCC/DNAJA4/PLCG2/GADD45A",5
"GO:0032649","GO:0032649","regulation of interferon-gamma production","3/48","104/18866",0.00235074811663455,0.0244404978741271,0.0171875199840326,"HSPD1/DDIT3/INHBA",3
"GO:0090132","GO:0090132","epithelium migration","5/48","368/18866",0.00236425614259996,0.0244404978741271,0.0171875199840326,"HSPB1/RGCC/DNAJA4/PLCG2/GADD45A",5
"GO:0007020","GO:0007020","microtubule nucleation","2/48","29/18866",0.00246315251975011,0.024943022732201,0.017540915241572,"HSPA1A/HSPA1B",2
"GO:0071156","GO:0071156","regulation of cell cycle arrest","3/48","106/18866",0.00248153907629787,0.024943022732201,0.017540915241572,"RGCC/HSP90AB1/GADD45A",3
"GO:1904029","GO:1904029","regulation of cyclin-dependent protein kinase activity","3/48","106/18866",0.00248153907629787,0.024943022732201,0.017540915241572,"RGCC/HSP90AB1/GADD45A",3
"GO:2000379","GO:2000379","positive regulation of reactive oxygen species metabolic process","3/48","106/18866",0.00248153907629787,0.024943022732201,0.017540915241572,"HSP90AA1/HSP90AB1/GADD45A",3
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","5/48","373/18866",0.00250640855859444,0.024943022732201,0.017540915241572,"HSPA1A/HSPA1B/CRYAB/RGCC/FKBP4",5
"GO:0090130","GO:0090130","tissue migration","5/48","374/18866",0.002535570612507,0.024943022732201,0.017540915241572,"HSPB1/RGCC/DNAJA4/PLCG2/GADD45A",5
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","4/48","225/18866",0.0025412990035532,0.024943022732201,0.017540915241572,"HSPA1A/HSPA1B/HSP90AA1/ZFAND2A",4
"GO:0010596","GO:0010596","negative regulation of endothelial cell migration","3/48","107/18866",0.00254859180274606,0.024943022732201,0.017540915241572,"RGCC/DNAJA4/GADD45A",3
"GO:1903426","GO:1903426","regulation of reactive oxygen species biosynthetic process","3/48","107/18866",0.00254859180274606,0.024943022732201,0.017540915241572,"HSP90AA1/HSPD1/HSP90AB1",3
"GO:0044706","GO:0044706","multi-multicellular organism process","4/48","226/18866",0.00258230165590976,0.0251242761110279,0.0176683797509615,"ADM/TPPP3/RGS2/FKBP4",4
"GO:0031116","GO:0031116","positive regulation of microtubule polymerization","2/48","30/18866",0.00263482081737731,0.0254853428768542,0.0179222961108152,"HSPA1A/HSPA1B",2
"GO:2000278","GO:2000278","regulation of DNA biosynthetic process","3/48","109/18866",0.00268604335595899,0.0258297425043963,0.0181644914830764,"HSP90AA1/RGCC/HSP90AB1",3
"GO:1901800","GO:1901800","positive regulation of proteasomal protein catabolic process","3/48","110/18866",0.00275645462775657,0.0263536182330021,0.0185329015130576,"HSPA1A/HSPA1B/ZFAND2A",3
"GO:0045940","GO:0045940","positive regulation of steroid metabolic process","2/48","31/18866",0.00281197501837989,0.026577181030859,0.0186901196710362,"ADM/NR1D1",2
"GO:1900745","GO:1900745","positive regulation of p38MAPK cascade","2/48","31/18866",0.00281197501837989,0.026577181030859,0.0186901196710362,"GADD45A/GADD45B",2
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","4/48","233/18866",0.00288215985506292,0.0270857522742845,0.019047766984716,"HSPA1A/HSPA1B/HSPB1/DNAJA1",4
"GO:0071453","GO:0071453","cellular response to oxygen levels","4/48","235/18866",0.00297203601069045,0.0277725850942486,0.0195307748546711,"RGCC/UBB/CPEB4/HILPDA",4
"GO:1902235","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","2/48","32/18866",0.00299458728058988,0.0278261087758183,0.0195684148140261,"HSPA1A/DDIT3",2
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process","5/48","390/18866",0.00303655416076268,0.0280584390050362,0.0197317985747884,"HSPA1A/HSPA1B/HSP90AA1/BAG3/ZFAND2A",5
"GO:0010594","GO:0010594","regulation of endothelial cell migration","4/48","238/18866",0.00311042712285168,0.028562194702051,0.0200860594067118,"HSPB1/RGCC/DNAJA4/GADD45A",4
"GO:0032609","GO:0032609","interferon-gamma production","3/48","115/18866",0.00312560897283629,0.028562194702051,0.0200860594067118,"HSPD1/DDIT3/INHBA",3
"GO:0042493","GO:0042493","response to drug","5/48","397/18866",0.00327688443709344,0.0297800376865524,0.0209424945227776,"MT2A/HSPD1/HSP90AB1/INHBA/SST",5
"GO:0010922","GO:0010922","positive regulation of phosphatase activity","2/48","34/18866",0.00337607512481636,0.0300216572927218,0.0211124109390044,"PPP1R15A/HSP90AB1",2
"GO:0031112","GO:0031112","positive regulation of microtubule polymerization or depolymerization","2/48","34/18866",0.00337607512481636,0.0300216572927218,0.0211124109390044,"HSPA1A/HSPA1B",2
"GO:0046685","GO:0046685","response to arsenic-containing substance","2/48","34/18866",0.00337607512481636,0.0300216572927218,0.0211124109390044,"ZFAND2A/ATF3",2
"GO:0060236","GO:0060236","regulation of mitotic spindle organization","2/48","34/18866",0.00337607512481636,0.0300216572927218,0.0211124109390044,"HSPA1A/HSPA1B",2
"GO:0051402","GO:0051402","neuron apoptotic process","4/48","245/18866",0.00345037794309846,0.0305183161384216,0.0214616809857799,"HSPD1/CPEB4/HSP90AB1/DDIT3",4
"GO:1904031","GO:1904031","positive regulation of cyclin-dependent protein kinase activity","2/48","35/18866",0.00357489552640382,0.0314514744716591,0.0221179146510427,"RGCC/HSP90AB1",2
"GO:0030218","GO:0030218","erythrocyte differentiation","3/48","121/18866",0.00360698212199066,0.0315658647077913,0.0221983583670269,"HSPA1A/HSPA1B/INHBA",3
"GO:0009636","GO:0009636","response to toxic substance","4/48","250/18866",0.00370817157059751,0.0320542114883714,0.022541783042481,"MT2A/MT1E/MT1X/MT1G",4
"GO:0002755","GO:0002755","MyD88-dependent toll-like receptor signaling pathway","2/48","36/18866",0.00377906362771005,0.0320542114883714,0.022541783042481,"HSPD1/UBB",2
"GO:0021955","GO:0021955","central nervous system neuron axonogenesis","2/48","36/18866",0.00377906362771005,0.0320542114883714,0.022541783042481,"HSP90AA1/HSP90AB1",2
"GO:0051973","GO:0051973","positive regulation of telomerase activity","2/48","36/18866",0.00377906362771005,0.0320542114883714,0.022541783042481,"HSP90AA1/HSP90AB1",2
"GO:1901099","GO:1901099","negative regulation of signal transduction in absence of ligand","2/48","36/18866",0.00377906362771005,0.0320542114883714,0.022541783042481,"HSPA1A/HSPA1B",2
"GO:2001240","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/48","36/18866",0.00377906362771005,0.0320542114883714,0.022541783042481,"HSPA1A/HSPA1B",2
"GO:0010633","GO:0010633","negative regulation of epithelial cell migration","3/48","124/18866",0.00386372658806735,0.0326051213095071,0.0229292045102816,"RGCC/DNAJA4/GADD45A",3
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","4/48","254/18866",0.00392362201957775,0.0329424914740183,0.0231664564874882,"HSPA1A/UBB/HSP90AB1/INHBA",4
"GO:0030968","GO:0030968","endoplasmic reticulum unfolded protein response","3/48","125/18866",0.00395172290643288,0.0330108570062626,0.0232145338203527,"PPP1R15A/ATF3/DDIT3",3
"GO:0062208","GO:0062208","positive regulation of pattern recognition receptor signaling pathway","2/48","37/18866",0.00398855208858206,0.033151081178466,0.0233131449769012,"HSPA1A/HSPA1B",2
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly","4/48","257/18866",0.00409068616930165,0.0337434292866216,0.0237297074789772,"HSPA1A/HSPA1B/HSP90AA1/TPPP3",4
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","3/48","127/18866",0.00413136898635628,0.0337434292866216,0.0237297074789772,"HSPA1A/UBB/HSP90AB1",3
"GO:1903052","GO:1903052","positive regulation of proteolysis involved in cellular protein catabolic process","3/48","127/18866",0.00413136898635628,0.0337434292866216,0.0237297074789772,"HSPA1A/HSPA1B/ZFAND2A",3
"GO:0001558","GO:0001558","regulation of cell growth","5/48","420/18866",0.00416371486110173,0.0337434292866216,0.0237297074789772,"HSPA1A/HSPA1B/CRYAB/RGS2/INHBA",5
"GO:0032689","GO:0032689","negative regulation of interferon-gamma production","2/48","38/18866",0.00420333366832708,0.0337434292866216,0.0237297074789772,"DDIT3/INHBA",2
"GO:0090224","GO:0090224","regulation of spindle organization","2/48","38/18866",0.00420333366832708,0.0337434292866216,0.0237297074789772,"HSPA1A/HSPA1B",2
"GO:1905898","GO:1905898","positive regulation of response to endoplasmic reticulum stress","2/48","38/18866",0.00420333366832708,0.0337434292866216,0.0237297074789772,"PPP1R15A/DDIT3",2
"GO:1903409","GO:1903409","reactive oxygen species biosynthetic process","3/48","128/18866",0.00422302893732205,0.0337434292866216,0.0237297074789772,"HSP90AA1/HSPD1/HSP90AB1",3
"GO:0034101","GO:0034101","erythrocyte homeostasis","3/48","129/18866",0.00431592018933841,0.0341556554696925,0.0240196011544646,"HSPA1A/HSPA1B/INHBA",3
"GO:1903844","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","3/48","129/18866",0.00431592018933841,0.0341556554696925,0.0240196011544646,"HSPA1A/UBB/HSP90AB1",3
"GO:0042307","GO:0042307","positive regulation of protein import into nucleus","2/48","40/18866",0.00464866771709389,0.0366137924003491,0.0257482597864098,"BAG3/HSP90AB1",2
"GO:1900117","GO:1900117","regulation of execution phase of apoptosis","2/48","41/18866",0.00487916619922605,0.0382471132394307,0.0268968752813409,"MTRNR2L8/MTRNR2L12",2
"GO:0006839","GO:0006839","mitochondrial transport","4/48","271/18866",0.00493434462096531,0.0384971981277199,0.0270727448171136,"HSPA1A/HSP90AA1/BAG3/HSPD1",4
"GO:1904591","GO:1904591","positive regulation of protein import","2/48","42/18866",0.0051148498258321,0.0397181296334568,0.0279313519028637,"BAG3/HSP90AB1",2
"GO:0002433","GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","3/48","139/18866",0.00531361361502135,0.0408777531127689,0.0287468447715965,"HSP90AA1/PLCG2/HSP90AB1",3
"GO:0038096","GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","3/48","139/18866",0.00531361361502135,0.0408777531127689,0.0287468447715965,"HSP90AA1/PLCG2/HSP90AB1",3
"GO:0045823","GO:0045823","positive regulation of heart contraction","2/48","43/18866",0.00535569184885558,0.0410107144352182,0.0288403484063617,"ADM/RGS2",2
"GO:0035307","GO:0035307","positive regulation of protein dephosphorylation","2/48","44/18866",0.00560166561784059,0.0425789911135767,0.0299432222875977,"PPP1R15A/HSP90AB1",2
"GO:0007292","GO:0007292","female gamete generation","3/48","142/18866",0.00563772615107213,0.0425789911135767,0.0299432222875977,"UBB/RGS2/INHBA",3
"GO:0038094","GO:0038094","Fc-gamma receptor signaling pathway","3/48","142/18866",0.00563772615107213,0.0425789911135767,0.0299432222875977,"HSP90AA1/PLCG2/HSP90AB1",3
"GO:0009896","GO:0009896","positive regulation of catabolic process","5/48","454/18866",0.00577305776440979,0.043402897919699,0.0305226259792958,"HSPA1A/HSPA1B/HSP90AA1/BAG3/ZFAND2A",5
"GO:0045429","GO:0045429","positive regulation of nitric oxide biosynthetic process","2/48","45/18866",0.00585274457962497,0.0438028938221706,0.0308039188401314,"HSP90AA1/HSP90AB1",2
"GO:0043542","GO:0043542","endothelial cell migration","4/48","286/18866",0.0059606079695626,0.0440161143208203,0.0309538638862766,"HSPB1/RGCC/DNAJA4/GADD45A",4
"GO:0002431","GO:0002431","Fc receptor mediated stimulatory signaling pathway","3/48","145/18866",0.00597349618378092,0.0440161143208203,0.0309538638862766,"HSP90AA1/PLCG2/HSP90AB1",3
"GO:0033135","GO:0033135","regulation of peptidyl-serine phosphorylation","3/48","145/18866",0.00597349618378092,0.0440161143208203,0.0309538638862766,"HSP90AA1/HSP90AB1/GADD45A",3
"GO:0006979","GO:0006979","response to oxidative stress","5/48","458/18866",0.00598768181510555,0.0440161143208203,0.0309538638862766,"HSPA1A/HSPA1B/HSPB1/CRYAB/HSPD1",5
"GO:1900744","GO:1900744","regulation of p38MAPK cascade","2/48","46/18866",0.00610890227803439,0.0445115610919334,0.0313022815545004,"GADD45A/GADD45B",2
"GO:1904407","GO:1904407","positive regulation of nitric oxide metabolic process","2/48","46/18866",0.00610890227803439,0.0445115610919334,0.0313022815545004,"HSP90AA1/HSP90AB1",2
"GO:0120163","GO:0120163","negative regulation of cold-induced thermogenesis","2/48","47/18866",0.00637011235357715,0.0462112536527044,0.0324975722562454,"NR1D1/DDIT3",2
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","3/48","149/18866",0.0064395140220619,0.0465107257313991,0.0327081728079908,"HSPD1/CPEB4/HSP90AB1",3
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","4/48","294/18866",0.00656222059410507,0.047109530001518,0.0331292755372478,"HSPA1A/PPP1R15A/ATF3/DDIT3",4
"GO:0060249","GO:0060249","anatomical structure homeostasis","5/48","469/18866",0.00660697487478498,0.047109530001518,0.0331292755372478,"HSPB1/HSP90AA1/BAG3/PDK4/HSP90AB1",5
"GO:0042220","GO:0042220","response to cocaine","2/48","48/18866",0.00663634854314009,0.047109530001518,0.0331292755372478,"HSPD1/HSP90AB1",2
"GO:0051972","GO:0051972","regulation of telomerase activity","2/48","48/18866",0.00663634854314009,0.047109530001518,0.0331292755372478,"HSP90AA1/HSP90AB1",2
"GO:0002224","GO:0002224","toll-like receptor signaling pathway","3/48","152/18866",0.00680290756052717,0.0480855089962049,0.0338156223768895,"HSPD1/UBB/NR1D1",3
"GO:0002262","GO:0002262","myeloid cell homeostasis","3/48","154/18866",0.00705183577237259,0.0496329207127841,0.0349038231958419,"HSPA1A/HSPA1B/INHBA",3
