Gene	Ensembl	Symbol	BioType	gene_short_name	num_cells_expressed	pval	qval	CorrCoef	CorrP	CorrFDR	Significance
ENSG00000257057:C11orf97	ENSG00000257057	C11orf97	protein_coding	C11orf97	22	0.496399425746125	0.997254476609935	0.197636798487014	0.333153008403193	0.99859113760968	Non-significant
ENSG00000285994:AL731559.1	ENSG00000285994	AL731559.1	lncRNA	AL731559.1	14	0.516549558502431	0.997254476609935	0.197581993334135	0.333289798860518	0.99859113760968	Non-significant
ENSG00000106536:POU6F2	ENSG00000106536	POU6F2	protein_coding	POU6F2	24	0.0228158368494517	0.625018439050266	0.197518991311365	0.333447090129075	0.99859113760968	Non-significant
ENSG00000014914:MTMR11	ENSG00000014914	MTMR11	protein_coding	MTMR11	26	0.5411337171676	0.997254476609935	0.19751095207413	0.333467164166415	0.99859113760968	Non-significant
ENSG00000123136:DDX39A	ENSG00000123136	DDX39A	protein_coding	DDX39A	26	0.455845908737597	0.997254476609935	-0.197494559352175	0.33350809918049	0.99859113760968	Non-significant
ENSG00000153487:ING1	ENSG00000153487	ING1	protein_coding	ING1	26	0.771190362305741	0.997254476609935	0.197486317067761	0.333528682511308	0.99859113760968	Non-significant
ENSG00000113141:IK	ENSG00000113141	IK	protein_coding	IK	26	0.737997081508658	0.997254476609935	0.197485708336207	0.333530202717726	0.99859113760968	Non-significant
ENSG00000235795:AC093157.2	ENSG00000235795	AC093157.2	lncRNA	AC093157.2	25	0.06098918398973	0.961757609135788	0.197434431368031	0.333658273487452	0.99859113760968	Non-significant
ENSG00000177410:ZFAS1	ENSG00000177410	ZFAS1	antisense	ZFAS1	26	0.269856063937723	0.997254476609935	0.197383155574049	0.333786371008387	0.99859113760968	Non-significant
ENSG00000160551:TAOK1	ENSG00000160551	TAOK1	protein_coding	TAOK1	26	0.642979071006755	0.997254476609935	0.197374984109429	0.33380678775634	0.99859113760968	Non-significant
ENSG00000150712:MTMR12	ENSG00000150712	MTMR12	protein_coding	MTMR12	26	0.752838331149156	0.997254476609935	0.197367043972841	0.333826627243588	0.99859113760968	Non-significant
ENSG00000235770:LINC00607	ENSG00000235770	LINC00607	lincRNA	LINC00607	10	0.975927193292196	0.997254476609935	-0.197365583207524	0.333830277237517	0.99859113760968	Non-significant
ENSG00000156413:FUT6	ENSG00000156413	FUT6	protein_coding	FUT6	22	0.243923080063001	0.997254476609935	0.19736493748168	0.333831890711359	0.99859113760968	Non-significant
ENSG00000204147:ASAH2B	ENSG00000204147	ASAH2B	protein_coding	ASAH2B	26	0.641070276497304	0.997254476609935	-0.197335158617278	0.333906304212731	0.99859113760968	Non-significant
ENSG00000138326:RPS24	ENSG00000138326	RPS24	protein_coding	RPS24	26	0.483166968663511	0.997254476609935	0.197320164566928	0.333943776179814	0.99859113760968	Non-significant
ENSG00000198522:GPN1	ENSG00000198522	GPN1	protein_coding	GPN1	26	0.625306025303482	0.997254476609935	-0.19729571182963	0.334004892007735	0.99859113760968	Non-significant
ENSG00000073417:PDE8A	ENSG00000073417	PDE8A	protein_coding	PDE8A	26	0.649042283141062	0.997254476609935	0.197274565703349	0.33405774891616	0.99859113760968	Non-significant
ENSG00000185347:TEDC1	ENSG00000185347	TEDC1	protein_coding	TEDC1	26	0.405169166049354	0.997254476609935	-0.197269582069561	0.334070206754222	0.99859113760968	Non-significant
ENSG00000171135:JAGN1	ENSG00000171135	JAGN1	protein_coding	JAGN1	26	0.613266550812748	0.997254476609935	-0.197227382922979	0.334175705304281	0.99859113760968	Non-significant
ENSG00000006638:TBXA2R	ENSG00000006638	TBXA2R	protein_coding	TBXA2R	24	0.296983292633678	0.997254476609935	-0.197200143517814	0.334243814933639	0.99859113760968	Non-significant
ENSG00000250116:AC018682.1	ENSG00000250116	AC018682.1	antisense	AC018682.1	10	0.0978125452456281	0.997254476609935	-0.197179653074246	0.33429505492432	0.99859113760968	Non-significant
ENSG00000198758:EPS8L3	ENSG00000198758	EPS8L3	protein_coding	EPS8L3	6	0.266350789786894	0.997254476609935	-0.197153340354004	0.334360861501295	0.99859113760968	Non-significant
ENSG00000136122:BORA	ENSG00000136122	BORA	protein_coding	BORA	26	0.326088770115968	0.997254476609935	-0.197103868558063	0.334484608732576	0.99859113760968	Non-significant
ENSG00000187672:ERC2	ENSG00000187672	ERC2	protein_coding	ERC2	26	0.550948553779385	0.997254476609935	0.197094129745481	0.334508972353454	0.99859113760968	Non-significant
ENSG00000132704:FCRL2	ENSG00000132704	FCRL2	protein_coding	FCRL2	10	0.478599379239528	0.997254476609935	-0.197067391319813	0.334575869468701	0.99859113760968	Non-significant
ENSG00000082258:CCNT2	ENSG00000082258	CCNT2	protein_coding	CCNT2	26	0.798890144958375	0.997254476609935	0.19706365170025	0.334585226300751	0.99859113760968	Non-significant
ENSG00000137285:TUBB2B	ENSG00000137285	TUBB2B	protein_coding	TUBB2B	26	0.0305929452476761	0.711301365813926	-0.197047237744798	0.334626297217858	0.99859113760968	Non-significant
ENSG00000012817:KDM5D	ENSG00000012817	KDM5D	protein_coding	KDM5D	20	0.471398161764726	0.997254476609935	-0.19704671524743	0.33462760465809	0.99859113760968	Non-significant
ENSG00000171462:DLK2	ENSG00000171462	DLK2	protein_coding	DLK2	26	0.0643331224024765	0.982036190121291	-0.197022458716401	0.334688304938358	0.99859113760968	Non-significant
ENSG00000236194:AC099811.1	ENSG00000236194	AC099811.1	lncRNA	AC099811.1	26	0.260042194405627	0.997254476609935	-0.196986666514315	0.334777884560101	0.99859113760968	Non-significant
ENSG00000226009:KCNIP2-AS1	ENSG00000226009	KCNIP2-AS1	antisense	KCNIP2-AS1	26	0.419254544326417	0.997254476609935	-0.196986408951517	0.334778529232738	0.99859113760968	Non-significant
ENSG00000231171:LINC01098	ENSG00000231171	LINC01098	protein_coding	LINC01098	19	0.332764002637797	0.997254476609935	-0.196959715460815	0.334845346368799	0.99859113760968	Non-significant
ENSG00000128585:MKLN1	ENSG00000128585	MKLN1	protein_coding	MKLN1	26	0.618171671528953	0.997254476609935	0.196946872957571	0.334877495620832	0.99859113760968	Non-significant
ENSG00000117152:RGS4	ENSG00000117152	RGS4	protein_coding	RGS4	26	0.937673610364801	0.997254476609935	0.196942641130624	0.334888089763131	0.99859113760968	Non-significant
ENSG00000101181:MTG2	ENSG00000101181	MTG2	protein_coding	MTG2	26	0.0917111364679048	0.997254476609935	0.196916886506094	0.334952569383982	0.99859113760968	Non-significant
ENSG00000178809:TRIM73	ENSG00000178809	TRIM73	protein_coding	TRIM73	26	0.554710096066349	0.997254476609935	0.196902944787189	0.334987477179613	0.99859113760968	Non-significant
ENSG00000274979:AC020656.2	ENSG00000274979	AC020656.2	lncRNA	AC020656.2	25	0.453148081695707	0.997254476609935	0.196835677843175	0.335155933482279	0.99859113760968	Non-significant
ENSG00000140519:RHCG	ENSG00000140519	RHCG	protein_coding	RHCG	7	0.267610256845814	0.997254476609935	-0.196832332840762	0.335164311689223	0.99859113760968	Non-significant
ENSG00000141741:MIEN1	ENSG00000141741	MIEN1	protein_coding	MIEN1	26	0.494901356294527	0.997254476609935	0.196788509811666	0.335274086621737	0.99859113760968	Non-significant
ENSG00000233851:LATS2-AS1	ENSG00000233851	LATS2-AS1	antisense	LATS2-AS1	8	0.757101916208975	0.997254476609935	-0.196770892489904	0.335318223413484	0.99859113760968	Non-significant
ENSG00000147854:UHRF2	ENSG00000147854	UHRF2	protein_coding	UHRF2	26	0.643429840216303	0.997254476609935	0.196757758229762	0.335351131040085	0.99859113760968	Non-significant
ENSG00000176728:TTTY14	ENSG00000176728	TTTY14	lincRNA	TTTY14	20	0.636929819090346	0.997254476609935	-0.196750615808239	0.335369027051628	0.99859113760968	Non-significant
ENSG00000147231:RADX	ENSG00000147231	RADX	protein_coding	RADX	26	0.725234114049905	0.997254476609935	0.196749537198644	0.335371729659838	0.99859113760968	Non-significant
ENSG00000095951:HIVEP1	ENSG00000095951	HIVEP1	protein_coding	HIVEP1	26	0.656866589467582	0.997254476609935	0.196725790173411	0.335431234500825	0.99859113760968	Non-significant
ENSG00000272735:AC007881.3	ENSG00000272735	AC007881.3	lncRNA	AC007881.3	26	0.137072188470756	0.997254476609935	0.196720037950711	0.335445649267511	0.99859113760968	Non-significant
ENSG00000170627:GTSF1	ENSG00000170627	GTSF1	protein_coding	GTSF1	6	1.92054641062351e-11	2.219287404796e-08	0.196706185134147	0.335480365227167	0.99859113760968	Non-significant
ENSG00000171408:PDE7B	ENSG00000171408	PDE7B	protein_coding	PDE7B	26	0.217025565068459	0.997254476609935	0.196700618448284	0.335494316273762	0.99859113760968	Non-significant
ENSG00000259430:CERS3-AS1	ENSG00000259430	CERS3-AS1	lncRNA	CERS3-AS1	12	0.4782740142826	0.997254476609935	0.196669912911135	0.335571275772314	0.99859113760968	Non-significant
ENSG00000144560:VGLL4	ENSG00000144560	VGLL4	protein_coding	VGLL4	26	0.657339887189669	0.997254476609935	-0.196616168787357	0.335706004140687	0.99859113760968	Non-significant
ENSG00000163141:BNIPL	ENSG00000163141	BNIPL	protein_coding	BNIPL	26	0.933803999525738	0.997254476609935	-0.196607597265489	0.335727494659038	0.99859113760968	Non-significant
ENSG00000241956:AC109466.1	ENSG00000241956	AC109466.1	lncRNA	AC109466.1	8	0.693190201584137	0.997254476609935	0.196604822889366	0.335734450751987	0.99859113760968	Non-significant
ENSG00000184445:KNTC1	ENSG00000184445	KNTC1	protein_coding	KNTC1	26	0.949135079936402	0.997254476609935	0.196595412497202	0.335758045734787	0.99859113760968	Non-significant
ENSG00000130414:NDUFA10	ENSG00000130414	NDUFA10	protein_coding	NDUFA10	26	0.485536652911178	0.997254476609935	0.19659382198825	0.335762033768381	0.99859113760968	Non-significant
ENSG00000287051:AC121757.2	ENSG00000287051	AC121757.2	lncRNA	AC121757.2	19	0.365025247347801	0.997254476609935	-0.196592658960745	0.335764949955355	0.99859113760968	Non-significant
ENSG00000167550:RHEBL1	ENSG00000167550	RHEBL1	protein_coding	RHEBL1	26	0.35756039663116	0.997254476609935	0.196571043452109	0.335819151678283	0.99859113760968	Non-significant
ENSG00000151702:FLI1	ENSG00000151702	FLI1	protein_coding	FLI1	7	0.939610168218286	0.997254476609935	0.196551040844379	0.335869313685191	0.99859113760968	Non-significant
ENSG00000089876:DHX32	ENSG00000089876	DHX32	protein_coding	DHX32	26	0.503987156929834	0.997254476609935	0.196528508805734	0.335925824336995	0.99859113760968	Non-significant
ENSG00000100346:CACNA1I	ENSG00000100346	CACNA1I	protein_coding	CACNA1I	13	0.621623532616836	0.997254476609935	0.196517205415613	0.335954175546398	0.99859113760968	Non-significant
ENSG00000074054:CLASP1	ENSG00000074054	CLASP1	protein_coding	CLASP1	26	0.841187007722638	0.997254476609935	0.196505675630036	0.335983096086581	0.99859113760968	Non-significant
ENSG00000255198:SNHG9	ENSG00000255198	SNHG9	lincRNA	SNHG9	26	0.552929955439965	0.997254476609935	0.196501280769552	0.335994120254321	0.99859113760968	Non-significant
ENSG00000233058:LINC00884	ENSG00000233058	LINC00884	antisense	LINC00884	26	0.586390540488727	0.997254476609935	-0.196495128766148	0.336009552445158	0.99859113760968	Non-significant
ENSG00000100902:PSMA6	ENSG00000100902	PSMA6	protein_coding	PSMA6	26	0.48693253423578	0.997254476609935	-0.196471935965142	0.336067735011254	0.99859113760968	Non-significant
ENSG00000146707:POMZP3	ENSG00000146707	POMZP3	protein_coding	POMZP3	26	0.43997881350322	0.997254476609935	0.196453787989246	0.336113266119775	0.99859113760968	Non-significant
ENSG00000230105:AL354793.1	ENSG00000230105	AL354793.1	lncRNA	AL354793.1	23	0.469452481970235	0.997254476609935	0.19642450831459	0.33618673316515	0.99859113760968	Non-significant
ENSG00000068903:SIRT2	ENSG00000068903	SIRT2	protein_coding	SIRT2	26	0.47045701023345	0.997254476609935	0.196412307288761	0.336217350202299	0.99859113760968	Non-significant
ENSG00000113851:CRBN	ENSG00000113851	CRBN	protein_coding	CRBN	26	0.453934828834656	0.997254476609935	0.196405626440775	0.336234115714761	0.99859113760968	Non-significant
ENSG00000116127:ALMS1	ENSG00000116127	ALMS1	protein_coding	ALMS1	26	0.610945625513274	0.997254476609935	0.196397651592475	0.336254129165476	0.99859113760968	Non-significant
ENSG00000277749:AC023300.2	ENSG00000277749	AC023300.2	lncRNA	AC023300.2	26	0.896437205656761	0.997254476609935	0.196356461984546	0.336357508844612	0.99859113760968	Non-significant
ENSG00000197323:TRIM33	ENSG00000197323	TRIM33	protein_coding	TRIM33	26	0.659047007539351	0.997254476609935	0.19633879222379	0.3364018631334	0.99859113760968	Non-significant
ENSG00000047230:CTPS2	ENSG00000047230	CTPS2	protein_coding	CTPS2	26	0.547389029747068	0.997254476609935	0.196316940340388	0.336456720174743	0.99859113760968	Non-significant
ENSG00000288011:AC024597.1	ENSG00000288011	AC024597.1	lncRNA	AC024597.1	26	0.58842531379559	0.997254476609935	0.196316525938951	0.33645776054153	0.99859113760968	Non-significant
ENSG00000125356:NDUFA1	ENSG00000125356	NDUFA1	protein_coding	NDUFA1	26	0.589145540851596	0.997254476609935	0.196306556033563	0.336482790860993	0.99859113760968	Non-significant
ENSG00000269318:AC007292.2	ENSG00000269318	AC007292.2	lncRNA	AC007292.2	26	0.463131768317685	0.997254476609935	0.196265981249338	0.336584668969511	0.99859113760968	Non-significant
ENSG00000277675:AC211486.5	ENSG00000277675	AC211486.5	lncRNA	AC211486.5	25	0.581542466526799	0.997254476609935	0.196264154664428	0.336589255727971	0.99859113760968	Non-significant
ENSG00000167552:TUBA1A	ENSG00000167552	TUBA1A	protein_coding	TUBA1A	26	0.00979989238567539	0.37747552154224	-0.196206354846877	0.336734416949318	0.99859113760968	Non-significant
ENSG00000137038:DMAC1	ENSG00000137038	DMAC1	protein_coding	DMAC1	26	0.71273394438623	0.997254476609935	0.196199012330215	0.336752859993035	0.99859113760968	Non-significant
ENSG00000135968:GCC2	ENSG00000135968	GCC2	protein_coding	GCC2	26	0.767645208321957	0.997254476609935	0.19619586782938	0.33676075858342	0.99859113760968	Non-significant
ENSG00000161091:MFSD12	ENSG00000161091	MFSD12	protein_coding	MFSD12	26	0.31876359191705	0.997254476609935	-0.196191734940438	0.336771140049925	0.99859113760968	Non-significant
ENSG00000012124:CD22	ENSG00000012124	CD22	protein_coding	CD22	26	0.296588649810299	0.997254476609935	0.196185139584981	0.336787707422398	0.99859113760968	Non-significant
ENSG00000154102:C16orf74	ENSG00000154102	C16orf74	protein_coding	C16orf74	26	0.228348908861534	0.997254476609935	0.196172421922698	0.336819655265477	0.99859113760968	Non-significant
ENSG00000227403:LINC01806	ENSG00000227403	LINC01806	lncRNA	LINC01806	25	0.52797890024965	0.997254476609935	0.196169846631998	0.336826124835529	0.99859113760968	Non-significant
ENSG00000274104:AC020910.5	ENSG00000274104	AC020910.5	lncRNA	AC020910.5	26	0.309422606497214	0.997254476609935	0.196161067024324	0.336848181271463	0.99859113760968	Non-significant
ENSG00000267550:AC022517.1	ENSG00000267550	AC022517.1	lncRNA	AC022517.1	16	0.268190976491007	0.997254476609935	0.196076441912007	0.337060823986419	0.99859113760968	Non-significant
ENSG00000114956:DGUOK	ENSG00000114956	DGUOK	protein_coding	DGUOK	26	0.382497038432287	0.997254476609935	-0.196074538668212	0.337065607312361	0.99859113760968	Non-significant
ENSG00000171621:SPSB1	ENSG00000171621	SPSB1	protein_coding	SPSB1	26	0.112449157540198	0.997254476609935	-0.196044655427307	0.33714071669843	0.99859113760968	Non-significant
ENSG00000117266:CDK18	ENSG00000117266	CDK18	protein_coding	CDK18	26	0.142898348277998	0.997254476609935	0.196022956408988	0.337195261936762	0.99859113760968	Non-significant
ENSG00000177508:IRX3	ENSG00000177508	IRX3	protein_coding	IRX3	26	0.00567442856725275	0.26962852493043	0.196022858112084	0.33719550903965	0.99859113760968	Non-significant
ENSG00000240891:PLCXD2	ENSG00000240891	PLCXD2	protein_coding	PLCXD2	26	0.373066100503643	0.997254476609935	0.195997761136001	0.337258602437761	0.99859113760968	Non-significant
ENSG00000285649:AL357079.2	ENSG00000285649	AL357079.2	lncRNA	AL357079.2	26	0.593573323326821	0.997254476609935	0.195952347081773	0.337372790697126	0.99859113760968	Non-significant
ENSG00000187957:DNER	ENSG00000187957	DNER	protein_coding	DNER	26	0.89783536274302	0.997254476609935	-0.195950623273971	0.337377125465655	0.99859113760968	Non-significant
ENSG00000125089:SH3TC1	ENSG00000125089	SH3TC1	protein_coding	SH3TC1	26	0.46439155193926	0.997254476609935	-0.195930128761718	0.337428664500974	0.99859113760968	Non-significant
ENSG00000088035:ALG6	ENSG00000088035	ALG6	protein_coding	ALG6	26	0.334018340845897	0.997254476609935	-0.195926391480291	0.337438063423896	0.99859113760968	Non-significant
ENSG00000140382:HMG20A	ENSG00000140382	HMG20A	protein_coding	HMG20A	26	0.632205611344383	0.997254476609935	0.19589559811734	0.337515511924716	0.99859113760968	Non-significant
ENSG00000183495:EP400	ENSG00000183495	EP400	protein_coding	EP400	26	0.728769037769626	0.997254476609935	0.195873209467906	0.337571828410612	0.99859113760968	Non-significant
ENSG00000237481:AL117350.1	ENSG00000237481	AL117350.1	lncRNA	AL117350.1	19	0.825391130333629	0.997254476609935	-0.195865609784487	0.337590945964967	0.99859113760968	Non-significant
ENSG00000121903:ZSCAN20	ENSG00000121903	ZSCAN20	protein_coding	ZSCAN20	26	0.952554226761395	0.997254476609935	0.195861914866063	0.337600241035231	0.99859113760968	Non-significant
ENSG00000248874:C5orf17	ENSG00000248874	C5orf17	protein_coding	C5orf17	26	0.00403171451743786	0.209858004983123	0.195856244567964	0.337614505741261	0.99859113760968	Non-significant
ENSG00000162892:IL24	ENSG00000162892	IL24	protein_coding	IL24	14	0.147919917855336	0.997254476609935	-0.195852854512002	0.337623034240557	0.99859113760968	Non-significant
ENSG00000241684:ADAMTS9-AS2	ENSG00000241684	ADAMTS9-AS2	antisense	ADAMTS9-AS2	10	0.663728891472971	0.997254476609935	0.195849366811835	0.337631808522475	0.99859113760968	Non-significant
ENSG00000118492:ADGB	ENSG00000118492	ADGB	protein_coding	ADGB	14	0.0394145538951542	0.79903615066558	-0.195839637402701	0.337656286287865	0.99859113760968	Non-significant
ENSG00000111481:COPZ1	ENSG00000111481	COPZ1	protein_coding	COPZ1	26	0.332266634798991	0.997254476609935	-0.195834303723754	0.337669705494074	0.99859113760968	Non-significant
ENSG00000228007:AC011933.2	ENSG00000228007	AC011933.2	pseudogene	AC011933.2	23	0.800878721687828	0.997254476609935	-0.195819818187317	0.337706151825499	0.99859113760968	Non-significant
ENSG00000267523:AC008735.2	ENSG00000267523	AC008735.2	lncRNA	AC008735.2	24	0.486142422460561	0.997254476609935	-0.195783159182177	0.337798398275709	0.99859113760968	Non-significant
ENSG00000168491:CCDC110	ENSG00000168491	CCDC110	protein_coding	CCDC110	26	0.278934024734246	0.997254476609935	0.195782376039559	0.337800369092549	0.99859113760968	Non-significant
ENSG00000198598:MMP17	ENSG00000198598	MMP17	protein_coding	MMP17	24	0.264407117294505	0.997254476609935	-0.195777993559246	0.337811397946948	0.99859113760968	Non-significant
ENSG00000287626:AL021978.1	ENSG00000287626	AL021978.1	lncRNA	AL021978.1	17	0.742185784798437	0.997254476609935	0.195760863784356	0.337854508441667	0.99859113760968	Non-significant
ENSG00000138050:THUMPD2	ENSG00000138050	THUMPD2	protein_coding	THUMPD2	26	0.399864529604722	0.997254476609935	-0.19574631417927	0.337891128022067	0.99859113760968	Non-significant
ENSG00000182667:NTM	ENSG00000182667	NTM	protein_coding	NTM	20	0.352450239408884	0.997254476609935	0.195737248182663	0.337913947235685	0.99859113760968	Non-significant
ENSG00000168411:RFWD3	ENSG00000168411	RFWD3	protein_coding	RFWD3	26	0.836472713713483	0.997254476609935	0.195726058681476	0.33794211261105	0.99859113760968	Non-significant
ENSG00000139329:LUM	ENSG00000139329	LUM	protein_coding	LUM	17	0.786092720460845	0.997254476609935	-0.195717402741007	0.337963901664946	0.99859113760968	Non-significant
ENSG00000065970:FOXJ2	ENSG00000065970	FOXJ2	protein_coding	FOXJ2	26	0.721333269726198	0.997254476609935	0.195701312318745	0.338004407315582	0.99859113760968	Non-significant
ENSG00000287181:AC107067.2	ENSG00000287181	AC107067.2	lncRNA	AC107067.2	12	0.443179628869445	0.997254476609935	0.195699434713506	0.338009134144975	0.99859113760968	Non-significant
ENSG00000196547:MAN2A2	ENSG00000196547	MAN2A2	protein_coding	MAN2A2	26	0.540300123663863	0.997254476609935	0.195698916832448	0.338010437906	0.99859113760968	Non-significant
ENSG00000025772:TOMM34	ENSG00000025772	TOMM34	protein_coding	TOMM34	26	0.453432747584894	0.997254476609935	0.195689363129041	0.338034489812841	0.99859113760968	Non-significant
ENSG00000169964:TMEM42	ENSG00000169964	TMEM42	protein_coding	TMEM42	26	0.456835481540027	0.997254476609935	0.195677823302852	0.338063543250786	0.99859113760968	Non-significant
ENSG00000224417:AL606970.1	ENSG00000224417	AL606970.1	lncRNA	AL606970.1	26	0.428515957406465	0.997254476609935	-0.195668535592646	0.338086927701012	0.99859113760968	Non-significant
ENSG00000039600:SOX30	ENSG00000039600	SOX30	protein_coding	SOX30	22	0.300493558084831	0.997254476609935	-0.195664124197529	0.338098034982577	0.99859113760968	Non-significant
ENSG00000099995:SF3A1	ENSG00000099995	SF3A1	protein_coding	SF3A1	26	0.80828298649331	0.997254476609935	0.195660905698189	0.338106138856266	0.99859113760968	Non-significant
ENSG00000236337:FMR1-IT1	ENSG00000236337	FMR1-IT1	sense_intronic	FMR1-IT1	26	0.571387854172846	0.997254476609935	0.19565771579523	0.338114170842192	0.99859113760968	Non-significant
ENSG00000142208:AKT1	ENSG00000142208	AKT1	protein_coding	AKT1	26	0.484216598582493	0.997254476609935	-0.195652664032391	0.33812689111517	0.99859113760968	Non-significant
ENSG00000104332:SFRP1	ENSG00000104332	SFRP1	protein_coding	SFRP1	17	3.3584376693449e-08	1.65142240374957e-05	-0.195634414446323	0.338172845731187	0.99859113760968	Non-significant
ENSG00000230487:PSMG3-AS1	ENSG00000230487	PSMG3-AS1	lincRNA	PSMG3-AS1	26	0.370819881337021	0.997254476609935	0.195631355555392	0.338180548747593	0.99859113760968	Non-significant
ENSG00000251249:AC097375.3	ENSG00000251249	AC097375.3	lncRNA	AC097375.3	23	0.153050716762483	0.997254476609935	0.195621206073244	0.338206108318015	0.99859113760968	Non-significant
ENSG00000132669:RIN2	ENSG00000132669	RIN2	protein_coding	RIN2	26	0.886980119246323	0.997254476609935	0.195605631224394	0.33824533291621	0.99859113760968	Non-significant
ENSG00000065833:ME1	ENSG00000065833	ME1	protein_coding	ME1	26	0.593655759804162	0.997254476609935	-0.195588768088049	0.338287805094166	0.99859113760968	Non-significant
ENSG00000183878:UTY	ENSG00000183878	UTY	protein_coding	UTY	20	0.761854439750025	0.997254476609935	-0.195583178854122	0.338301883072125	0.99859113760968	Non-significant
ENSG00000076067:RBMS2	ENSG00000076067	RBMS2	protein_coding	RBMS2	26	0.688942614572207	0.997254476609935	0.195569125866373	0.338337280829187	0.99859113760968	Non-significant
ENSG00000138071:ACTR2	ENSG00000138071	ACTR2	protein_coding	ACTR2	26	0.744252961398983	0.997254476609935	0.195558850872068	0.33836316369136	0.99859113760968	Non-significant
ENSG00000183734:ASCL2	ENSG00000183734	ASCL2	protein_coding	ASCL2	26	0.0251358489305419	0.660275815335162	-0.195553524710215	0.338376580839795	0.99859113760968	Non-significant
ENSG00000253096:AL049840.3	ENSG00000253096	AL049840.3	misc_RNA	AL049840.3	26	0.500167287707809	0.997254476609935	-0.195520285118496	0.338460322006005	0.99859113760968	Non-significant
ENSG00000278434:AC023830.3	ENSG00000278434	AC023830.3	lncRNA	AC023830.3	26	0.348887188609537	0.997254476609935	-0.19551738915265	0.338467618460111	0.99859113760968	Non-significant
ENSG00000095539:SEMA4G	ENSG00000095539	SEMA4G	protein_coding	SEMA4G	26	0.501981885033118	0.997254476609935	0.195506657877397	0.33849465698459	0.99859113760968	Non-significant
ENSG00000139370:SLC15A4	ENSG00000139370	SLC15A4	protein_coding	SLC15A4	26	0.507108893818941	0.997254476609935	0.195499188514641	0.338513477559259	0.99859113760968	Non-significant
ENSG00000167981:ZNF597	ENSG00000167981	ZNF597	protein_coding	ZNF597	26	0.744844239761547	0.997254476609935	0.195486057991342	0.338546564100246	0.99859113760968	Non-significant
ENSG00000135297:MTO1	ENSG00000135297	MTO1	protein_coding	MTO1	26	0.777246633080576	0.997254476609935	0.195484286624022	0.338551027773845	0.99859113760968	Non-significant
ENSG00000114547:ROPN1B	ENSG00000114547	ROPN1B	protein_coding	ROPN1B	26	0.000735126584792189	0.0638703402298206	-0.195454413955572	0.338626309322548	0.99859113760968	Non-significant
ENSG00000007923:DNAJC11	ENSG00000007923	DNAJC11	protein_coding	DNAJC11	26	0.736098741709699	0.997254476609935	-0.195447907573112	0.338642707267847	0.99859113760968	Non-significant
ENSG00000264954:PRR29-AS1	ENSG00000264954	PRR29-AS1	lncRNA	PRR29-AS1	25	0.514665281025497	0.997254476609935	-0.195440805036087	0.338660608237756	0.99859113760968	Non-significant
ENSG00000249484:LINC01470	ENSG00000249484	LINC01470	lncRNA	LINC01470	9	0.494163012926137	0.997254476609935	-0.195440517120633	0.338661333901135	0.99859113760968	Non-significant
ENSG00000176244:ACBD7	ENSG00000176244	ACBD7	protein_coding	ACBD7	26	0.673335040516736	0.997254476609935	-0.195431267060441	0.338684648290659	0.99859113760968	Non-significant
ENSG00000121741:ZMYM2	ENSG00000121741	ZMYM2	protein_coding	ZMYM2	26	0.521969409490305	0.997254476609935	0.195425582374435	0.338698976782077	0.99859113760968	Non-significant
ENSG00000168237:GLYCTK	ENSG00000168237	GLYCTK	protein_coding	GLYCTK	26	0.697688193525575	0.997254476609935	0.195419663358954	0.338713896297771	0.99859113760968	Non-significant
ENSG00000166157:TPTE	ENSG00000166157	TPTE	protein_coding	TPTE	26	0.537929181338558	0.997254476609935	-0.195415344756397	0.338724782049481	0.99859113760968	Non-significant
ENSG00000144278:GALNT13	ENSG00000144278	GALNT13	protein_coding	GALNT13	26	0.317435882498554	0.997254476609935	0.195368544793439	0.338842762570376	0.99859113760968	Non-significant
ENSG00000085721:RRN3	ENSG00000085721	RRN3	protein_coding	RRN3	26	0.650494938936032	0.997254476609935	0.195362257969903	0.338858613239	0.99859113760968	Non-significant
ENSG00000100429:HDAC10	ENSG00000100429	HDAC10	protein_coding	HDAC10	26	0.367385865595585	0.997254476609935	0.195360362295573	0.338863392799741	0.99859113760968	Non-significant
ENSG00000147485:PXDNL	ENSG00000147485	PXDNL	protein_coding	PXDNL	6	0.528625456599932	0.997254476609935	0.195355909338093	0.338874620193764	0.99859113760968	Non-significant
ENSG00000087053:MTMR2	ENSG00000087053	MTMR2	protein_coding	MTMR2	26	0.621167033031609	0.997254476609935	0.195339997264846	0.338914741673791	0.99859113760968	Non-significant
ENSG00000153827:TRIP12	ENSG00000153827	TRIP12	protein_coding	TRIP12	26	0.893626935186783	0.997254476609935	0.195330005093928	0.338939937880503	0.99859113760968	Non-significant
ENSG00000135249:RINT1	ENSG00000135249	RINT1	protein_coding	RINT1	26	0.298794619788656	0.997254476609935	-0.195297297196094	0.339022421814365	0.99859113760968	Non-significant
ENSG00000156873:PHKG2	ENSG00000156873	PHKG2	protein_coding	PHKG2	26	0.621724056906374	0.997254476609935	-0.195285940110836	0.339051065332713	0.99859113760968	Non-significant
ENSG00000165105:RASEF	ENSG00000165105	RASEF	protein_coding	RASEF	24	0.0959453642388829	0.997254476609935	0.19526745806194	0.339097681711314	0.99859113760968	Non-significant
ENSG00000223749:MIR503HG	ENSG00000223749	MIR503HG	lincRNA	MIR503HG	24	2.04808821011468e-06	0.000550387983999539	-0.195266321855012	0.339100547636684	0.99859113760968	Non-significant
